Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date Parsed,Ship Date Parsed
9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,2016-09-04,2016-09-07
9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,2016-09-04,2016-09-07
9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,2016-09-04,2016-09-07
2/6/2016,2/11/2016,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,2016-02-06,2016-02-11
3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Office Supplies,Paper,Easy-staple paper,105.52,4,0.0,48.5392,2015-03-22,2015-03-26
3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,2015-03-22,2015-03-26
3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997,2015-03-22,2015-03-26
7/2/2015,7/3/2015,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312,2015-07-02,2015-07-03
6/15/2015,6/17/2015,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295,2015-06-15,2015-06-17
11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,2014-11-26,2014-11-26
11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,2014-11-26,2014-11-26
11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,2014-11-26,2014-11-26
11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,2014-11-26,2014-11-26
11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,2014-11-26,2014-11-26
5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724,2017-05-12,2017-05-18
5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979,2017-05-12,2017-05-18
5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055,2017-05-12,2017-05-18
5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4,0.2,6.4692,2017-05-12,2017-05-18
5/2/2014,5/2/2014,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,2014-05-02,2014-05-02
9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312,2017-09-03,2017-09-06
9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,2017-09-03,2017-09-06
9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784,2017-09-03,2017-09-06
9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,2017-09-03,2017-09-06
12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,2016-12-03,2016-12-07
12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946,2016-12-03,2016-12-07
7/18/2015,7/22/2015,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,2015-07-18,2015-07-22
7/21/2016,7/26/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358,2016-07-21,2016-07-26
7/21/2016,7/26/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,2016-07-21,2016-07-26
6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,2015-06-09,2015-06-16
6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964,2015-06-09,2015-06-16
6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,2015-06-09,2015-06-16
11/27/2017,12/3/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,2017-11-27,2017-12-03
3/27/2015,4/3/2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348,2015-03-27,2015-04-03
9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.552,2015-09-22,2015-09-26
9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,2015-09-22,2015-09-26
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.552,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196,2015-11-17,2015-11-21
11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372,2015-11-17,2015-11-21
11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,2015-11-10,2015-11-14
11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,2015-11-10,2015-11-14
11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,2015-11-10,2015-11-14
11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,2015-11-10,2015-11-14
11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,2015-11-10,2015-11-14
9/10/2014,9/14/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236,2014-09-10,2014-09-14
8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,2015-08-05,2015-08-11
8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896,2015-08-05,2015-08-11
8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792,2015-08-05,2015-08-11
8/5/2015,8/11/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,2015-08-05,2015-08-11
9/3/2017,9/7/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,2017-09-03,2017-09-07
11/1/2015,11/8/2015,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294,2015-11-01,2015-11-08
4/29/2015,5/4/2015,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,2015-04-29,2015-05-04
5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.8608,2016-05-01,2016-05-04
5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.3312,2016-05-01,2016-05-04
5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,2016-05-01,2016-05-04
8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,2014-08-05,2014-08-07
8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064,2014-08-05,2014-08-07
8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,2014-08-05,2014-08-07
1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,2016-01-04,2016-01-08
1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,2016-01-04,2016-01-08
11/7/2016,11/12/2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,2016-11-07,2016-11-12
6/14/2016,6/14/2016,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,2016-06-14,2016-06-14
9/24/2016,9/28/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,2016-09-24,2016-09-28
3/30/2017,4/3/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328,2017-03-30,2017-04-03
6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04,2017-06-04,2017-06-04
6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884,2017-06-04,2017-06-04
4/7/2015,4/9/2015,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,Newell 331,11.736,3,0.2,1.0269,2015-04-07,2015-04-09
5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,2014-05-21,2014-05-26
5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,2014-05-21,2014-05-26
5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,2014-05-21,2014-05-26
9/5/2016,9/11/2016,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,2016-09-05,2016-09-11
9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,2016-09-18,2016-09-22
9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,Xerox 1945,368.91,9,0.0,180.7659,2016-09-18,2016-09-22
9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,2016-09-18,2016-09-22
3/13/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528,2016-03-13,2016-03-15
3/13/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,2016-03-13,2016-03-15
10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,2014-10-16,2014-10-17
10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,2014-10-16,2014-10-17
10/8/2017,10/11/2017,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176,2017-10-08,2017-10-11
5/7/2015,5/12/2015,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,Office Supplies,Paper,Xerox 1902,45.68,2,0.0,21.0128,2015-05-07,2015-05-12
4/14/2016,4/17/2016,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0.0,11.7782,2016-04-14,2016-04-17
11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512,2016-11-21,2016-11-26
11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,2016-11-21,2016-11-26
11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394,2016-11-21,2016-11-26
9/10/2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622,2017-09-10,2017-09-14
9/9/2017,9/14/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,2017-09-09,2017-09-14
11/1/2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2,2014-11-01,2014-11-08
